pred_a,pred_b,pred_c,result
25.83326243764924,8.43043106018929,2.8697778741896642,217.93813414816182
18.30902369766256,9.681643849808859,2.4014772966441513,178.27729852331078
27.3279387305598,9.84035458873466,2.9507425952000506,269.14964757325765
26.100250716814802,9.375322552951399,3.434417473803637,245.27496922925712
28.499968548482016,9.610663194242386,7.066201320000845,273.81145134491794
33.7392299460018,9.348518157160711,5.26576305843819,314.422580181464
38.23187034570386,8.908842550609121,4.2143613014902765,339.80203914147626
34.63516312103156,9.430633630468632,2.9567373116669304,326.91845349744113
28.651028356964055,8.13594906849947,3.758100983404258,232.67662014676736
27.03733970197588,9.469987353060658,3.137483126177104,256.5213032432801
26.157742116576486,7.539473997186881,6.669981176456166,197.22925400392495
17.68806789648485,8.83916264263616,1.7454735505322827,157.45665177574102
35.91581339373126,9.229105616355104,4.5114468620983486,332.3911840504372
38.30598259233876,8.44910032051892,2.117440385395749,323.7369083566947
29.69531682821762,8.824457525733663,4.761920180564517,262.4550434336715
18.1558485620257,7.737698612487041,4.396430621396813,140.50259296704655
20.79204617045353,8.76322171910904,9.540525482749539,182.79649850805464
29.218701409775477,9.221817413089482,5.718049885444091,270.01050417549493
32.592923704051735,9.038525503211996,4.338394622867813,294.43359380910886
33.6489798472897,9.253656517697902,1.7181226446264677,311.6725005333681
5.383892481541087,8.330823063866731,4.407034379027941,45.174234155344124
23.36135677711647,8.984756184639432,4.504584678923592,209.8711003423702
19.829584212984667,8.63202327931245,2.7707768846254552,171.07534163340304
19.130977371798043,9.649478289013382,1.5947339269506116,184.68406460934136
28.93331407635149,9.042794614768393,1.6913623882536355,261.39285404936675
35.272543207785596,9.049368509027806,6.51175201536189,319.1250069317365
27.674848373008654,8.467128055520659,6.139533024572208,234.84422156388868
29.24565994854575,8.594658027163776,3.361899373742382,251.12786179935705
27.565906291718925,8.130664440211772,3.6484972290928077,223.51064291356434
24.305824932780684,8.777989964411992,1.2640970353807395,213.87828723378635
24.65184486904451,9.982748303287298,2.3178137164169006,246.36088634338148
23.77544284237034,7.811200810347633,6.406234328291146,185.763102636537
31.931162072443488,8.41403971621494,3.4883770098099394,268.821192923248
29.62615820413955,7.681613854053592,3.978446180312161,227.05023845223576
28.903457002724974,9.973822541333872,3.5325990530132305,288.37925868410133
26.01134847266923,10.08956535947433,2.0660442642454293,262.10005622667103
28.589640217847602,8.639394826434225,4.252034432415405,246.20513194314736
33.62432561350568,9.994950774758914,6.319928763711705,335.7754986193092
41.019882671702796,9.131510695413,2.1301010900714505,374.4771486729005
36.07088236409994,9.261236149915312,2.614118413641923,334.2424785284724
48.76190119198261,8.092628026175067,3.4214182031198948,395.25021346990945
24.85189567429527,8.966306311705388,5.910528029778688,222.64979042896348
45.74350167378347,9.176572894263836,7.26287343607518,419.4301643685574
30.04807868145035,8.952331481433166,5.748880099239447,269.66022017278294
24.742188486121226,9.198993488810885,3.8322151727037173,227.86742072659624
30.36051603813441,8.445378897932992,9.051128999373324,256.7723175609113
21.049625219586954,8.503056028371162,5.298016595010175,178.66500474660094
20.996064401501684,9.831456303428245,5.448341126312215,207.58927359735583
28.732932131991177,8.206685762613533,7.289283563458603,236.62882681043968
30.25650731759445,8.167852698497384,7.84386671695355,246.7911335771283
21.649691453992503,9.570200729306812,5.052914623132401,207.04049534417027
28.108580512992326,8.206236726017124,1.0406401653014188,230.35470159071437
7.715978640498831,8.82298032840513,2.6955274543467627,66.79407634535006
29.085811388245098,8.246721946388883,2.6290824095278302,240.02884172261287
18.474527550584245,9.064628739475106,2.743781180382385,166.93758509258058
21.51492482029521,8.501826699621605,7.371688846085794,183.32537066384916
10.186044116185052,8.850161383844991,4.328902570001641,89.83447433948645
11.679407758328905,9.388102238430157,5.730650149578801,109.28358556806143
